Unnamed: 0,customerID,gender,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
173,0691-JVSYA,Female,Yes,No,53.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes
174,5918-VUKWP,Female,No,No,32.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),20.55,654.55,No
175,1744-JHKYS,Female,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,,780.2,No
176,2656-FMOKZ,Female,No,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes
177,2070-FNEXE,Female,No,No,7.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes
178,5947-SGKCL,Female,Yes,Yes,-,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),205.35,1559.25,No
179,3712-PKXZA,Male,Yes,No,61.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),,1252,No
180,6317-YPKDH,Female,No,No,1.0,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes
181,6582-OIVSP,Female,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No
182,9367-WXLCH,Male,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),,662.65,Yes
183,5524-KHNJP,Male,Yes,Yes,33.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No
184,1918-ZBFQJ,Female,No,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes
185,1024-GUALD,Female,Yes,No,1.0,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,24.8,Yes
186,4827-USJHP,Male,No,No,-,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No
187,8167-GJLRN,Male,No,No,3.0,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No
188,0956-SYCWG,Female,No,No,13.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Electronic check,19.65,244.8,No
189,8017-UVSZU,Female,Yes,No,40.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),,2379.1,No
190,7100-FQPRV,Male,Yes,Yes,43.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No
191,2472-OVKUP,Male,Yes,No,6.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531,Yes
192,2984-RGEYA,Female,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),19.75,1375.4,No
193,9680-NIAUV,Female,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),209.7,8129.3,No
194,2146-EGVDT,Male,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),,1192.7,No
195,2604-IJPDU,Female,Yes,No,20.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No
196,9178-JHUVJ,Male,Yes,yeS,24.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.1,587.4,No
197,6168-YBYNP,Male,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,211.35,6519.75,No
198,7255-SSFBC,Male,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),212.25,8041.65,No
199,3645-DEYGF,Male,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.75,20.75,No
200,9323-HGFWY,Female,Yes,No,27.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),201.9,2681.15,No
201,8544-GOQSH,Female,No,No,14.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No
202,3363-DTIVD,Male,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,205.55,7405.5,No
203,7018-WBJNK,Male,No,Yes,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No
204,9142-KZXOP,Male,No,No,44.0,Yes,No,Fiber optic,no,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No
205,7674-YTAFD,Female,No,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No
206,6348-SNFUS,Male,Yes,Yes,72.0,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No
207,1285-OKIPP,Male,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,,79.9,Yes
208,7825-ECJRF,Female,No,No,19.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,206.6,1934.45,Yes
209,1347-KTTTA,Male,Yes,No,64.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),202.45,6654.1,No
210,7841-TZDMQ,Male,No,No,2.0,Yes,No,DSL,no,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),,84.5,Yes
211,4195-NZGTA,Female,No,No,1.0,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No
212,7157-SMCFK,Male,No,Yes,61.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,19.75,1124.2,No
213,4709-LKHYG,Female,Yes,Yes,29.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Electronic check,20.0,540.05,No
214,2504-DSHIH,Male,yEs,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No
215,0699-NDKJM,Female,Yes,No,57.0,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No
216,9286-BHDQG,Male,Yes,Yes,72.0,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),,3139.8,No
217,0230-WEQUW,Male,Yes,No,,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No
218,2040-LDIWQ,Male,Yes,Yes,65.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),,5324.5,No
219,6496-JDSSB,Female,No,No,8.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No
220,9408-SSNVZ,Female,No,No,4.0,Yes,No,Fiber optic,no,No,No,No,No,No,Month-to-month,Yes,Electronic check,,268.35,Yes
221,4443-EMBNA,Female,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),24.75,1836.9,No
222,6469-MRVET,Male,yEs,Yes,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,Yes,Electronic check,20.2,20.2,No
223,0742-MOABM,Male,Yes,No,4.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes
224,5961-VUSRV,Female,No,No,,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),,219.35,No
225,6778-JFCMK,Male,No,No,24.0,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,,1288.75,No
226,6341-JVQGF,Female,yEs,Yes,31.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No
227,2232-DMLXU,Female,Yes,No,1.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes
228,4811-JBUVU,Male,No,No,30.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No
229,0945-TSONX,Female,Yes,Yes,47.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No
230,2651-ZCBXV,Male,No,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),208.0,5760.65,No
231,3316-UWXUY,Male,No,No,50.0,Yes,No,Fiber optic,yeS,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No
232,8937-RDTHP,Male,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes
233,7083-MIOPC,Female,No,No,72.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Credit card (automatic),20.25,1566.9,No
234,1984-GPTEH,Female,No,No,29.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,25.15,702,No
235,1251-KRREG,Male,No,No,2.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,Yes
236,0621-JFHOL,Female,No,No,10.0,No,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,,299.05,No
237,9903-LYSAB,Male,Yes,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,No
238,0094-OIFMO,Female,No,No,11.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes
239,9227-UAQFT,Male,No,No,16.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,19.75,284.35,No
240,7301-ABVAD,Female,No,No,72.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No
241,6614-FHDBO,Male,No,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),209.2,7878.3,No
242,7576-ASEJU,Female,Yes,Yes,41.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No
243,9058-HRZSV,Female,Yes,No,-,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,No
244,4522-AKYLR,Female,No,No,13.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,No
245,0221-WMXNQ,Male,No,No,4.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No
246,0303-UNCIP,Male,No,No,41.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,,2531.8,No
247,9947-OTFQU,Male,No,No,15.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes
248,0322-YINQP,Male,No,No,1.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes
249,0959-WHOKV,Male,No,No,42.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,No
250,4075-JFPGR,Female,Yes,No,-,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,No
251,4629-NRXKX,Female,Yes,Yes,-,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes
252,9514-JDSKI,Male,Yes,No,1.0,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes
253,3282-ZISZV,Male,No,Yes,32.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,2633.3,No
254,3675-YDUPJ,Male,No,No,10.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,19.85,193.05,No
255,4111-BNXIF,Female,Yes,Yes,67.0,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,,4103.9,No
256,7017-VFHAY,Female,Yes,Yes,,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),215.1,7008.15,No
257,6655-LHBYW,Male,No,No,50.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),214.35,5791.1,No
258,4959-JOSRX,Female,Yes,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes
259,5046-NUHWD,Female,Yes,No,-,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.0,1228.65,No
260,7273-TEFQD,Male,No,No,3.0,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,Yes
261,3606-TWKGI,Male,No,No,13.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,206.9,1364.3,Yes
262,7529-ZDFXI,Male,Yes,No,57.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,No
263,7605-BDWDC,Female,No,No,31.0,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),,1520.1,No
264,1950-KSVVJ,Female,Yes,No,45.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,213.3,5032.25,No
265,0123-CRBRT,Female,Yes,Yes,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,No
266,6292-TOSSS,Male,No,No,50.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),24.9,1195.25,No
267,3197-ARFOY,Female,No,No,19.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,205.0,2007.25,No
268,6323-AYBRX,Male,No,No,59.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,19.35,1099.6,Yes
269,7014-ZZXAW,Female,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),24.25,1732.95,No
270,4385-GZQXV,Female,No,No,16.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,Yes
271,7633-MVPUY,Male,Yes,No,57.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.75,3450.15,No
272,6366-ZGQGL,Male,No,No,,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Yes
273,4716-HHKQH,Male,Yes,No,20.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,207.05,2172.05,No
274,5940-AHUHD,Male,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,,70.6,Yes
275,6432-TWQLB,Male,Yes,No,5.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,401.1,Yes
276,4484-GLZOU,Female,Yes,No,52.0,Yes,Yes,Fiber optic,No,yeS,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,205.05,5624.85,Yes
277,3179-GBRWV,Male,Yes,No,21.0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,No
278,8645-KWHJO,Male,No,No,14.0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,771.95,No
279,4130-MZLCC,Female,No,No,5.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.55,244.75,No
280,0314-TKOSI,Female,No,No,6.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,322.9,No
281,8229-MYEJZ,Female,No,No,10.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.2,498.25,No
282,2080-SRCDE,Female,No,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,25.4,25.4,No
283,9577-WJVCQ,Female,No,No,68.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,,3687.75,No
284,9512-UIBFX,Male,Yes,Yes,18.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes
285,6202-DYYFX,Female,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),76.0,1783.6,No
286,3808-HFKDE,Female,No,No,,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.35,927.15,No
287,5583-SXDAG,Male,Yes,No,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0,70,Yes
288,3488-PGMQJ,Male,No,No,8.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,Yes
289,3580-REOAC,Male,No,No,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Yes
290,7534-BFESC,Male,No,No,24.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,,1712.7,Yes
291,3727-OWVYD,Male,No,No,-,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,2021.2,No
292,2294-SALNE,Male,Yes,Yes,23.0,Yes,No,Fiber optic,no,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.8,1940.8,No
293,4847-TAJYI,Female,No,No,6.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,No
294,1563-IWQEX,Female,No,No,12.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,19.7,220.35,No
295,8203-XJZRC,Male,No,No,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,20.25,20.25,No
296,6556-DBKZF,Female,Yes,Yes,71.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.05,5436.45,No
297,6851-WEFYX,Male,Yes,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,,3437.5,No
298,2985-JUUBZ,Male,Yes,Yes,40.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,,3015.75,No
299,6390-DSAZX,Female,No,Yes,1.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,73.6,Yes
300,0895-LMRSF,Male,No,No,23.0,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,No
301,8098-LLAZX,Female,No,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,,396.1,Yes
302,8266-VBFQL,Male,No,No,4.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.4,356.65,No
303,8181-YHCMF,Female,Yes,Yes,68.0,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,4109,No
304,2240-HSJQD,Male,No,Yes,38.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.85,3141.7,No
305,1248-DYXUB,Male,Yes,Yes,52.0,Yes,Yes,No,No internet service,No internet service,No,No,No,No,Two year,No,Mailed check,24.8,1229.1,No
306,0265-EDXBD,Male,Yes,No,32.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes
307,4115-BNPJY,Male,Yes,Yes,29.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,75.55,2054.4,No
308,3167-SNQPL,Male,Yes,Yes,,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,201.15,3741.85,No
309,4091-TVOCN,Male,No,Yes,48.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,No
310,1098-TDVUQ,Female,No,No,1.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,No
311,7277-OZCGZ,Female,No,No,22.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,No
312,1557-EMYVT,Female,No,No,-,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),215.05,4895.1,No
313,2799-ARNLO,Female,Yes,No,5.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,No
314,7563-BIUPC,Male,No,No,5.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes
315,5027-YOCXN,Male,Yes,Yes,51.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),,5686.4,No
316,3973-SKMLN,Male,No,No,71.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),19.9,1355.1,No
317,2321-OMBXY,Female,Yes,Yes,,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes
318,2840-XANRC,Male,Yes,No,24.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,Yes
319,6745-JEFZB,Male,Yes,No,35.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),,3236.35,No
320,5020-ZSTTY,Female,No,No,,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes
321,9880-TDQAC,Female,Yes,Yes,72.0,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.0,4264,No
322,8705-WZCYL,Male,No,No,,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.8,44.8,No
323,7102-JJVTX,Female,Yes,Yes,,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,,422.3,No
324,8626-PTQGE,Male,No,No,69.0,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,4176.7,No
325,4983-CLMLV,Female,Yes,No,52.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),,5138.1,No
326,5701-YVSVF,Female,Yes,No,11.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,,880.05,No
327,5804-LEPIM,Female,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,Yes
328,5697-GOMBF,Female,Yes,Yes,28.0,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,,973.65,No
329,2739-CACDQ,Female,No,No,17.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.65,1470.05,No
330,9385-EHGDO,Female,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,,739.35,No
331,9498-FIMXL,Female,No,No,8.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,Yes,Mailed check,,161.95,No
332,2379-GYFLQ,Male,No,No,46.0,Yes,Yes,Fiber optic,no,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),,4422.95,No
333,0122-OAHPZ,Female,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes
334,2868-SNELZ,Female,No,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.6,155.8,Yes
335,4322-RCYMT,Male,Yes,Yes,68.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes
336,6680-NENYN,Female,No,No,43.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,204.6,4759.85,Yes
337,2088-IEBAU,Female,No,No,68.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,,6148.45,No
338,7982-VCELR,Female,No,No,36.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,No
339,1343-EHPYB,Male,Yes,No,63.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,203.4,6603,Yes
340,6035-BXTTY,Female,No,No,-,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1830.1,No
341,6885-PKOAM,Female,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,No
342,7520-HQWJU,Female,Yes,Yes,66.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,No
343,9639-BUJXT,Male,No,No,63.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,No,Mailed check,20.5,1328.15,No
344,5924-SNGKP,Female,No,Yes,41.0,Yes,No,No,No internet service,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),20.25,865,No
345,0021-IKXGC,Female,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.1,72.1,No
346,2034-GDRCN,Female,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Yes
347,8966-SNIZF,Female,Yes,No,70.0,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),19.45,1303.5,No
348,6243-OZGFH,Female,No,No,,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,,996.85,No
